customer_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,birthday,loyalty_points,favorite_bakery_item,last_purchase_date,total_spent
496,Linda,Refford,lrefforddr@whitehouse.gov,198-295-1906,09796 Eggendart Pass,Caen,Basse-Normandie,14922 CEDEX 9,France,1/21/1949,14,baguette,2/2/2021,7597.24
497,Edmon,Messruther,emessrutherds@businesswire.com,403-624-2793,6748 Mayfield Court,Colima,,11305,Costa Rica,3/17/1971,543,baguette,3/25/2020,2832.61
498,Sara-ann,Crellin,screllindt@umn.edu,359-117-2987,30628 Golf View Drive,Aktogay,,,Kazakhstan,11/13/1975,297,baguette,2/25/2021,6059.31
499,Ollie,Strode,ostrodedu@nyu.edu,220-365-1508,8618 Daystar Alley,Arroyito,,2434,Argentina,7/30/1912,818,baguette,2/2/2020,8785.41
500,Megan,Smittoune,msmittounedv@51.la,244-398-3315,48663 Loomis Alley,Batelov,,588 51,Czech Republic,10/14/1916,980,croissant,1/4/2020,9142.38
501,Mellie,Rowland,mrowlanddw@google.co.jp,101-869-3735,4432 Mendota Point,Mnichovo Hradiště,,295 01,Czech Republic,2/21/1921,747,baguette,3/4/2021,4098.58
502,Mei,Lilie,mliliedx@yelp.com,341-405-7238,5897 Warbler Hill,Kristinehamn,Värmland,681 22,Sweden,1/28/1927,312,baguette,7/27/2020,3493.83
503,Francisca,Jzak,fjzakdy@technorati.com,168-175-6086,690 Mitchell Point,Al Wardānīn,,,Tunisia,2/19/1928,155,baguette,5/3/2021,9526.45
504,Kelcey,Wilton,kwiltondz@photobucket.com,367-370-5525,95610 Kensington Hill,Richibucto,New Brunswick,E4W,Canada,1/11/1921,145,macaron,11/22/2020,2968.48
505,Tudor,Southan,tsouthane0@hud.gov,565-676-8583,6177 Holmberg Parkway,Huancabamba,,,Peru,8/5/1992,682,croissant,9/13/2021,8709.78
506,Libby,Rickertsen,lrickertsene1@seesaa.net,162-229-0361,6 Anthes Point,Prakhon Chai,,31140,Thailand,3/14/1973,295,baguette,9/8/2021,8471.95
507,Ancell,Muzzullo,amuzzulloe2@zimbio.com,553-720-6647,38 Tennessee Terrace,Jelsa,,21465,Croatia,9/22/1901,31,baguette,11/1/2020,1480.63
508,Manny,Ginn,mginne3@thetimes.co.uk,266-173-4298,3 International Lane,Maubin,,,Myanmar,3/3/1901,861,baguette,11/2/2021,6929.35
509,Giles,Bilt,gbilte4@cisco.com,240-643-9016,0362 Pleasure Terrace,Mikhaylovskoye,,363121,Russia,11/19/1918,885,baguette,8/20/2021,1286.68
510,Skylar,Acott,sacotte5@archive.org,512-507-1048,01093 Sherman Lane,Uitenhage,,6242,South Africa,4/8/1987,513,baguette,3/16/2021,6600.68
511,Janie,Ebbs,jebbse6@bing.com,227-345-8248,72527 Walton Lane,Victoria,,3153,Argentina,6/15/1917,401,baguette,11/7/2020,1898.57
512,Kata,Dallimore,kdallimoree7@wired.com,431-905-4113,8944 Corry Hill,Gereneng,,,Indonesia,12/20/1981,211,croissant,12/1/2021,5089.31
513,Alberto,Kinnock,akinnocke8@fastcompany.com,234-839-0058,66704 Manley Avenue,Shanguang,,,China,6/12/1942,437,baguette,1/12/2020,6338.46
514,Adelina,Semken,asemkene9@squarespace.com,318-919-5989,01259 Redwing Parkway,Yunchi,,,China,4/15/1988,534,croissant,1/5/2020,1162.19
515,Boothe,Champion,bchampionea@360.cn,436-437-0743,9331 Stuart Street,Huacrapuquio,,,Peru,5/5/1965,836,macaron,1/15/2021,8825.92
516,Elyse,Canfield,ecanfieldeb@histats.com,957-892-5140,0800 Village Crossing,Tangjiapo,,,China,5/27/1992,8,macaron,7/13/2020,151.06
517,Brewster,Conaghy,bconaghyec@bizjournals.com,610-635-5320,80549 Hayes Place,Thị Trấn Mường Tè,,,Vietnam,9/25/1990,563,macaron,1/1/2021,1016.86
518,Claudius,Lewcock,clewcocked@slashdot.org,913-584-0260,419 Nancy Alley,Eslöv,Skåne,241 32,Sweden,7/9/1930,915,croissant,12/7/2020,2474.93
519,Dukie,Keogh,dkeoghee@cafepress.com,523-476-1284,70 Cardinal Crossing,Krajan Atas Suger Lor,,,Indonesia,8/2/1914,568,croissant,11/4/2020,7647.78
520,Karlen,Bouller,kboulleref@jigsy.com,466-591-0185,4001 Marquette Hill,Daping,,,China,11/8/1942,821,macaron,3/11/2021,4229.68
521,Trude,Raynham,traynhameg@google.co.jp,590-126-2402,708 Anniversary Trail,Bílovice,,687 12,Czech Republic,11/30/1924,353,macaron,4/22/2021,7629.27
522,Laural,Southby,lsouthbyeh@jalbum.net,158-841-7702,4803 Hintze Terrace,Veliki Grđevac,,43270,Croatia,10/5/1916,831,baguette,6/27/2021,6571.03
523,Abbie,Twinterman,atwintermanei@independent.co.uk,976-947-0410,6 Roxbury Way,Guadalupe,Guanajuato,38900,Mexico,1/15/1911,808,macaron,11/19/2021,5368.11
524,Shandie,Bohike,sbohikeej@about.me,270-666-8805,3 Hazelcrest Alley,Oporapa,,418008,Colombia,9/1/1903,253,macaron,9/26/2021,1670.95
525,Mandy,MacCarrick,mmaccarrickek@ovh.net,795-167-2092,69 Ludington Lane,Panaytayon,,7201,Philippines,12/9/1960,584,croissant,9/22/2020,3701.75
526,Julita,Tiner,jtinerel@hhs.gov,306-507-3673,2963 Meadow Vale Hill,Novovasylivka,,,Ukraine,1/20/1958,191,baguette,5/16/2021,1680.73
527,Cecilla,Heel,cheelem@squarespace.com,429-198-9691,8922 Jana Alley,Fencheng,,,China,3/1/1937,600,macaron,9/4/2021,8365.72
528,Ira,Megarry,imegarryen@dmoz.org,597-407-3138,50 Sauthoff Point,Nyimba,,,Zambia,1/9/1973,922,croissant,10/18/2020,2653.9
529,Diane-marie,Moralee,dmoraleeeo@wikia.com,189-951-2583,18846 Doe Crossing Junction,Santiago do Cacém,Setúbal,7540-104,Portugal,2/9/1924,426,croissant,8/3/2020,33.13
530,Ofelia,Lilleyman,olilleymanep@boston.com,366-405-4456,30510 Troy Terrace,Vanadzor,,,Armenia,12/18/1951,225,baguette,8/9/2021,4781.68
531,Codi,Knoble,cknobleeq@mac.com,432-805-5717,1034 Kensington Avenue,Grigiškės,,27001,Lithuania,4/3/1973,626,baguette,12/26/2021,3320.21
532,Dorey,Martino,dmartinoer@sfgate.com,841-480-6691,458 Tennyson Pass,Ngurore,,,Nigeria,1/1/1962,889,baguette,7/8/2020,845.26
533,Tate,Tyrone,ttyronees@live.com,575-541-2806,8782 Warner Parkway,Kuala Lumpur,Kuala Lumpur,50913,Malaysia,5/23/1962,69,croissant,9/28/2021,4858.26
534,Harriott,Trimmill,htrimmillet@jalbum.net,415-325-6262,551 Claremont Road,Mstsislaw,,,Belarus,6/21/2000,185,baguette,1/29/2020,4485.82
535,Randi,Boylan,rboylaneu@nhs.uk,398-967-9857,781 Lillian Plaza,Huanghe,,,China,5/2/1974,384,croissant,1/2/2021,9123.7
536,Brander,Ferraretto,bferrarettoev@goo.gl,500-492-1714,782 Gerald Center,Angus,Ontario,J8Y,Canada,2/14/1921,905,macaron,8/27/2020,4312.49
537,Hasty,Banks,hbanksew@fc2.com,895-156-2481,019 Lyons Terrace,Xianghu,,,China,11/28/1903,526,macaron,8/20/2020,6241.67
538,Phyllis,Wyness,pwynessex@upenn.edu,121-816-5179,68 Maple Wood Center,Longra,Porto,4620-280,Portugal,11/7/1959,317,baguette,1/2/2020,3503.82
539,Alphard,Murden,amurdeney@cam.ac.uk,820-860-7558,0 Spenser Point,Jinhua,,,China,9/21/1988,177,macaron,2/20/2020,6025.37
540,Izabel,Maloney,imaloneyez@imdb.com,547-124-2451,1171 Ohio Place,Västerås,Västmanland,724 68,Sweden,2/11/1931,240,macaron,11/20/2021,3588.4
541,Benedicto,Offord,boffordf0@mapquest.com,945-206-7001,862 Lake View Pass,Alor Setar,Kedah,5590,Malaysia,4/28/1918,940,baguette,3/17/2021,5141.92
542,Arlie,Poppleston,apopplestonf1@technorati.com,552-953-2023,166 Walton Center,Ogōri-shimogō,,754-0897,Japan,5/16/1917,138,baguette,4/30/2020,9401.8
543,Cinda,Lago,clagof2@examiner.com,771-976-0768,06039 Anhalt Trail,Bonneville,Rhône-Alpes,74134 CEDEX,France,7/2/1922,705,macaron,11/30/2021,9383.22
544,Johanna,Cortes,jcortesf3@wikia.com,946-628-7262,03527 High Crossing Alley,Mangxing,,,China,11/6/1911,43,macaron,3/3/2021,7852.01
545,Tabbie,Corselles,tcorsellesf4@dailymail.co.uk,584-388-7254,33427 American Alley,Tekstil’shchiki,,678126,Russia,11/16/1934,754,baguette,7/2/2020,9534.24
546,Catherina,McLay,cmclayf5@soundcloud.com,985-775-2597,237 Londonderry Trail,Mankoeng,,769,South Africa,1/15/1970,882,croissant,9/7/2021,3363.02
547,Leora,Ferrao,lferraof6@soundcloud.com,685-682-7602,61868 Transport Terrace,Zwierzyniec,,22-470,Poland,1/11/1932,384,macaron,3/4/2020,8486.18
548,Lula,Kellog,lkellogf7@boston.com,712-940-0228,8 Hazelcrest Park,Zaysan,,,Kazakhstan,9/22/1990,692,baguette,10/9/2021,3988.23
549,Henrie,Gair,hgairf8@infoseek.co.jp,525-220-9325,36701 Ludington Pass,Mozirje,,3330,Slovenia,2/6/1987,320,croissant,2/21/2020,4692.45
550,Elissa,Taig,etaigf9@wp.com,283-249-0185,9 Sycamore Junction,Barueri,,06400-000,Brazil,1/22/1925,291,baguette,11/16/2020,908.18
551,Deny,Brocklesby,dbrocklesbyfa@seattletimes.com,303-435-9714,181 Namekagon Alley,Aurora,Colorado,80044,United States,6/21/2000,699,macaron,12/25/2021,7419.76
552,Dotti,Baxandall,dbaxandallfb@elpais.com,393-866-8427,098 Stuart Junction,El Matama,,,Sudan,3/11/1906,403,croissant,8/23/2020,8690.76
553,Smith,Laycock,slaycockfc@joomla.org,434-904-1872,3 Northview Plaza,Malaba,,,Kenya,11/10/1922,710,macaron,10/10/2021,8521.72
554,Gray,Benley,gbenleyfd@hatena.ne.jp,809-569-6082,941 Clyde Gallagher Crossing,Rumphi,,,Malawi,4/19/1900,482,macaron,12/19/2020,1064.89
555,Vick,Hassin,vhassinfe@flavors.me,693-573-4114,1 Northport Junction,Frederiksberg,Region Hovedstaden,1853,Denmark,5/9/1989,977,croissant,2/20/2020,5268.99
556,Marji,Passo,mpassoff@constantcontact.com,159-729-0526,303 Luster Pass,Talagante,,,Chile,7/15/1955,251,croissant,2/10/2021,8437.1
557,Jo,Hughman,jhughmanfg@domainmarket.com,493-493-6206,46411 Grover Way,Xianchiyu,,,China,2/8/1918,531,macaron,5/25/2020,6193.85
558,Korella,Riditch,kriditchfh@epa.gov,209-585-5016,90 Blackbird Alley,Nanjin,,,China,3/23/1968,570,croissant,5/30/2020,4324.56
559,Gerty,Hartness,ghartnessfi@tmall.com,330-660-8139,9 Aberg Way,Walenrang,,,Indonesia,12/28/1986,460,croissant,5/20/2020,330.17
560,Edgar,Gudger,egudgerfj@plala.or.jp,267-829-0420,8 American Crossing,Kastav,,51215,Croatia,4/7/1968,120,macaron,10/3/2021,639.78
561,Jyoti,Douche,jdouchefk@hubpages.com,734-507-5694,95 Corry Hill,Bairro,Porto,4620-091,Portugal,5/16/1927,308,baguette,1/1/2020,356.4
562,Foster,Gherardelli,fgherardellifl@wordpress.com,222-905-8847,3 David Lane,Adraskan,,,Afghanistan,8/24/1955,746,baguette,9/2/2021,7516.65
563,Herve,Shovlin,hshovlinfm@dailymail.co.uk,383-633-1558,8 Hallows Pass,Maizuru,,626-0072,Japan,1/27/1927,645,croissant,2/4/2021,1234.63
564,Phineas,Lampard,plampardfn@scientificamerican.com,845-410-7090,1 Gale Center,Figueira Castelo Rodrigo,Guarda,6440-104,Portugal,8/14/1979,44,macaron,1/7/2021,4031.16
565,Flori,Fonteyne,ffonteynefo@tripadvisor.com,307-280-5063,163 Wayridge Plaza,Fort Beaufort,,5730,South Africa,6/17/1949,821,baguette,10/17/2020,7635.67
566,Caprice,Gebbe,cgebbefp@usnews.com,944-109-1715,95716 Leroy Plaza,‘Irbīn,,,Syria,9/12/1921,815,baguette,5/9/2021,5529.81
567,Sheryl,Spackman,sspackmanfq@dailymotion.com,457-392-7143,5 Mcguire Pass,Miragaia,Lisboa,2530-407,Portugal,5/28/1948,539,croissant,6/18/2020,6900.87
568,Cordelia,Rassmann,crassmannfr@sakura.ne.jp,779-807-1068,46 Ridge Oak Pass,Zelenodolsk,,422549,Russia,5/3/1951,178,baguette,9/1/2021,731.96
569,Alano,Goodhew,agoodhewfs@ed.gov,676-102-4897,15856 Darwin Court,Bayt ‘Awwā,,,Palestinian Territory,11/8/1962,119,croissant,10/21/2020,1392.89
570,Connie,Tommasetti,ctommasettift@wikimedia.org,777-454-5388,2 Eastlawn Road,Thành phố Bạc Liêu,,,Vietnam,5/15/1926,139,macaron,1/19/2021,835.93
571,Devon,Kinnaird,dkinnairdfu@livejournal.com,885-957-2507,44680 Merrick Terrace,Yushan,,,China,9/16/1934,827,baguette,6/13/2021,1817.51
572,Geneva,Tabor,gtaborfv@ocn.ne.jp,263-143-6201,483 Moose Park,Ýpsonas,,,Cyprus,11/11/1923,106,baguette,12/21/2021,5281.84
573,Fonsie,Dorrington,fdorringtonfw@ted.com,623-368-0976,69281 Summerview Center,Árta,,,Greece,6/15/1988,344,baguette,9/29/2021,3724.28
574,Ayn,Brenton,abrentonfx@nba.com,520-715-8124,338 Hermina Crossing,Isiro,,,Democratic Republic of the Congo,4/25/1970,664,macaron,2/8/2020,4005.06
575,Nickolai,Doddemeede,ndoddemeedefy@washington.edu,689-178-1914,29416 Evergreen Circle,Kangasala,,36270,Finland,6/30/1968,722,macaron,12/7/2021,8820.96
576,Gibb,Addlestone,gaddlestonefz@taobao.com,307-379-8918,3058 Stang Drive,Winton,,9741,New Zealand,9/18/1942,148,baguette,2/21/2021,3827.95
577,Cliff,Forth,cforthg0@buzzfeed.com,153-263-2141,9 Northwestern Drive,Vyerkhnyadzvinsk,,,Belarus,2/20/1906,786,baguette,10/29/2020,6771.92
578,Boris,Dowling,bdowlingg1@about.me,906-685-0641,697 Stuart Pass,Victoria,,VCT,Malta,12/5/2000,21,macaron,9/12/2020,1901.53
579,Daven,Weston,dwestong2@imgur.com,947-973-2868,6 Sheridan Circle,Liubo,,,China,1/6/1989,567,baguette,12/1/2020,1672.24
580,Levey,Cunniff,lcunniffg3@jimdo.com,588-668-6423,4 Clove Drive,Calibishie,,,Dominica,4/16/1910,492,croissant,10/25/2020,6975.98
581,Lucretia,Langabeer,llangabeerg4@infoseek.co.jp,208-164-0542,36 Aberg Road,Paldiski,,,Estonia,3/17/1976,64,baguette,10/4/2021,3836.78
582,Roley,Briiginshaw,rbriiginshawg5@joomla.org,727-793-4174,15546 Lerdahl Circle,Canala,,98813,New Caledonia,3/4/1931,720,croissant,6/17/2020,3940.9
583,Billye,Darlasson,bdarlassong6@statcounter.com,127-882-3003,4 Farmco Drive,Calsib,,4335,Philippines,11/7/1960,136,macaron,10/8/2021,2616.52
584,Zarla,Snufflebottom,zsnufflebottomg7@trellian.com,337-998-6148,5429 Carioca Plaza,Shangying,,,China,10/29/1901,474,macaron,8/12/2020,7347.15
585,Lin,Hallwood,lhallwoodg8@pagesperso-orange.fr,402-625-9207,20535 Annamark Plaza,Xuelu,,,China,4/17/1947,351,croissant,10/18/2020,4584.04
586,Antonetta,Foskin,afosking9@addtoany.com,225-320-5955,340 Crest Line Park,Cherven Bryag,,5994,Bulgaria,10/30/1981,33,macaron,10/21/2021,9944.12
587,Peyter,Moughton,pmoughtonga@kickstarter.com,716-391-4707,280 Hovde Plaza,Acandí,,278018,Colombia,10/15/1973,89,croissant,10/12/2021,4854.65
588,Kienan,Munro,kmunrogb@devhub.com,131-657-6489,2 Eliot Hill,Qingshui,,,China,5/3/1974,691,croissant,9/26/2021,3401.3
589,Barby,Maskew,bmaskewgc@vinaora.com,997-802-9816,83 Loomis Avenue,Abakaliki,,,Nigeria,1/25/1975,418,baguette,2/6/2021,9978.1
590,Harper,Callum,hcallumgd@w3.org,704-492-8992,7190 Maryland Park,Pasirmadang,,,Indonesia,8/12/1903,948,croissant,2/11/2021,83.31
591,Sadella,Adelberg,sadelbergge@deviantart.com,606-764-6451,96 Darwin Parkway,Itambacuri,,39830-000,Brazil,2/28/1970,208,macaron,7/12/2021,2398.25
592,Delmar,Cantillon,dcantillongf@unblog.fr,803-673-8123,4 Brown Park,Demyansk,,175310,Russia,6/12/1970,875,baguette,8/13/2020,8132.14
593,Konstantine,Seares,ksearesgg@about.me,185-746-0445,291 Ridgeway Crossing,Dali,,,China,7/20/1969,708,baguette,1/21/2021,8740.71
594,Demetre,Jackman,djackmangh@ustream.tv,553-964-3844,15 Melrose Crossing,Alis,,,Peru,2/7/1985,497,croissant,2/11/2021,3940.38
595,Mitch,Filpo,mfilpogi@ted.com,479-647-3757,02 Del Sol Drive,Krasnaya Gorka,,648581,Russia,8/12/1991,954,macaron,8/7/2021,3661.98
596,Carolin,MacBain,cmacbaingj@wisc.edu,969-545-1783,2887 Loeprich Center,Jiefangyan,,,China,2/17/1933,779,baguette,5/15/2020,6453.99
597,Dacey,Stickings,dstickingsgk@cornell.edu,683-968-3401,1231 Eliot Junction,Dąbie,,62-660,Poland,5/7/1910,407,macaron,5/20/2020,3753.48
598,Dan,Bellerby,dbellerbygl@prweb.com,284-386-8325,7 Ridge Oak Court,Ilovlya,,403070,Russia,8/7/1990,710,croissant,11/24/2021,7295.94
599,Chelsae,Raikes,craikesgm@paypal.com,319-753-3488,18 Butterfield Street,Jiangzhou,,,China,5/27/1957,310,croissant,8/7/2020,910.76
600,Michelle,Webbe,mwebbegn@dmoz.org,492-595-9123,18904 Vernon Way,Las Higueras,,5385,Argentina,6/21/1993,25,macaron,12/26/2020,2942.34
601,Jonell,Schellig,jschelliggo@vk.com,351-288-3352,8654 Monument Point,Sigavé,,98620,Wallis and Futuna,7/24/1919,12,macaron,12/17/2021,6275.59
602,Raymond,Winfred,rwinfredgp@etsy.com,652-605-3433,4760 Spaight Circle,Táriba,,,Venezuela,7/25/1905,999,baguette,4/16/2020,5617.97
603,Dan,Petrelluzzi,dpetrelluzzigq@amazon.co.uk,662-237-5887,872 Stephen Street,Linghu,,,China,7/4/1927,397,croissant,5/27/2020,8489.52
604,Jethro,Brimley,jbrimleygr@squidoo.com,164-188-5149,37 Gina Trail,Shanxi,,,China,5/13/1996,442,croissant,7/21/2020,1300.23
605,Jonell,Rosenbusch,jrosenbuschgs@nyu.edu,226-382-1836,544 Sycamore Parkway,Duodaoshi,,,China,10/25/1966,558,croissant,12/24/2020,9857.37
606,Carine,Rosenblatt,crosenblattgt@indiegogo.com,887-853-8047,5 North Terrace,Libertad,,3374,Argentina,3/2/1923,183,croissant,5/26/2021,138.91
607,Tate,Bryde,tbrydegu@biglobe.ne.jp,428-354-9570,52 Green Center,Buliran,,3100,Philippines,11/11/1957,657,baguette,11/29/2020,274.55
608,Kerrie,Lossman,klossmangv@clickbank.net,118-448-6460,58477 Bunting Trail,Zhujiapu,,,China,11/10/1919,58,baguette,11/3/2020,3357.92
609,Sibel,Matiasek,smatiasekgw@shinystat.com,366-712-7472,881 Comanche Court,Fordon,,86-055,Poland,5/5/1962,959,croissant,9/3/2021,9300.96
610,Marnie,Gaffney,mgaffneygx@hostgator.com,889-971-4343,101 Debra Point,San Pedro,,4023,Philippines,3/3/1915,941,baguette,1/15/2020,3946.41
611,Jazmin,Aggis,jaggisgy@domainmarket.com,162-240-1181,35 Northwestern Plaza,Skhira,,,Tunisia,10/29/1955,871,macaron,4/6/2021,1032.3
612,Pansie,Bindon,pbindongz@clickbank.net,748-492-1271,8 Vera Junction,Leuburi,,,Indonesia,7/8/1924,134,croissant,1/10/2021,6080.13
613,Christian,Quennell,cquennellh0@google.fr,881-979-7471,5788 Scoville Alley,Muktāgācha,,2210,Bangladesh,1/21/1989,762,croissant,5/14/2020,1091.87
614,Conrade,Clurow,cclurowh1@yandex.ru,210-689-5481,69 Cherokee Terrace,Sinop,,78550-000,Brazil,9/30/1941,612,macaron,6/5/2020,739.5
615,Becca,Quarterman,bquartermanh2@oaic.gov.au,355-860-6962,074 Crest Line Drive,Nauchnyy Gorodok,,656910,Russia,1/5/1998,60,macaron,2/24/2020,6914.74
616,Darlleen,Boich,dboichh3@barnesandnoble.com,443-856-7642,0473 Warner Terrace,Ostrožská Lhota,,687 23,Czech Republic,4/14/1907,706,macaron,8/11/2021,8611.99
617,Rustie,Beale,rbealeh4@hatena.ne.jp,586-622-7352,8 Gulseth Hill,Wanzhi,,,China,1/4/1918,826,croissant,3/16/2021,9351.63
618,Petrina,Shaddick,pshaddickh5@lycos.com,722-835-1236,2 Colorado Park,Votkinsk,,427439,Russia,12/1/1934,15,croissant,3/14/2020,9823.41
619,Stillman,Hurran,shurranh6@soup.io,647-245-7058,761 Heffernan Way,Gjirokastër,,,Albania,3/11/1957,209,macaron,1/12/2021,175.92
620,Stacee,Ingerson,singersonh7@noaa.gov,765-488-3429,90 Summer Ridge Pass,Fuxi,,,China,8/28/1906,217,croissant,4/8/2021,6880
621,Emmye,Frederick,efrederickh8@ustream.tv,755-692-2478,399 Norway Maple Road,Shuangxiqiao,,,China,5/22/1988,362,baguette,8/12/2020,9036.18
622,Davis,Hiner,dhinerh9@sitemeter.com,977-282-9831,12820 8th Avenue,Anse à Galets,,,Haiti,3/10/1997,657,baguette,11/11/2020,8560.12
623,Boniface,Conyard,bconyardha@nps.gov,202-985-5998,362 Shasta Plaza,Gandzak,,,Armenia,3/25/1942,642,croissant,1/3/2021,1212.23
624,Pierre,Eary,pearyhb@google.it,558-872-4867,313 Schurz Park,Doumé,,,Cameroon,9/8/1970,904,baguette,6/20/2020,9230.14
625,Luigi,Maskelyne,lmaskelynehc@amazon.de,217-356-8747,77 Gateway Crossing,Usagara,,,Tanzania,10/19/1902,491,croissant,11/22/2020,1836.92
626,Archibold,Kemer,akemerhd@aboutads.info,935-652-5668,4101 Cody Avenue,Kitakyūshū,,822-0003,Japan,10/30/1934,586,macaron,11/27/2020,4824.16
627,Phedra,Moorwood,pmoorwoodhe@linkedin.com,423-205-6836,75 Golden Leaf Lane,Grabovci,,22215,Croatia,6/25/1997,978,macaron,4/18/2021,2221.05
628,Sayers,Barnwall,sbarnwallhf@imdb.com,284-373-9130,3 Pennsylvania Court,Kembé,,,Central African Republic,11/29/1911,475,baguette,6/8/2021,1583.95
629,Johanna,Poulston,jpoulstonhg@1und1.de,252-526-1703,00 Cambridge Road,Doetinchem,Provincie Gelderland,7004,Netherlands,1/17/1919,333,macaron,8/5/2020,2116.71
630,Pietro,Eatock,peatockhh@google.de,494-868-7433,4419 Bay Plaza,Matsudo,,441-2303,Japan,10/18/1943,233,croissant,10/5/2020,1852.92
631,Kimberli,Rubertis,krubertishi@census.gov,191-248-8301,10 International Junction,Dayou,,,China,3/29/1980,162,baguette,12/26/2021,1388.06
632,Daile,Caselli,dcasellihj@studiopress.com,740-736-9482,1 Mayer Court,Shentang,,,China,7/27/1988,31,baguette,1/2/2020,3686.42
633,Baily,Wagner,bwagnerhk@woothemes.com,669-146-8697,06 Mosinee Alley,Akademija (Kaunas),,53088,Lithuania,5/7/1900,891,baguette,11/22/2021,253.25
634,Ann,Barenski,abarenskihl@chron.com,726-271-2814,93781 Havey Hill,Taganak,,4100,Philippines,5/23/1948,558,croissant,8/17/2020,1428.14
635,Shayne,Maunsell,smaunsellhm@usnews.com,650-924-8185,77018 Lillian Road,Liên Chiểu,,,Vietnam,6/21/2000,57,macaron,10/6/2020,6093.94
636,Ruprecht,Revey,rreveyhn@miibeian.gov.cn,363-740-3867,137 Daystar Hill,Marādah,,,Libya,11/3/1962,495,baguette,8/29/2021,8619.44
637,Eveline,Barhims,ebarhimsho@wikispaces.com,637-218-8079,2 Lotheville Drive,Acevedo,,417088,Colombia,4/15/1914,716,macaron,3/21/2020,7993.21
638,Shell,Piletic,spiletichp@moonfruit.com,943-334-8320,53263 Fieldstone Junction,Gudja,,GDJ,Malta,4/3/1997,378,croissant,9/13/2020,3448.61
639,Michale,Muston,mmustonhq@weather.com,590-488-5860,7 Arrowood Parkway,Unawatuna,,80600,Sri Lanka,6/30/1979,448,croissant,6/17/2021,6402.68
640,Casar,Shekle,csheklehr@nbcnews.com,865-320-4809,35153 Sunfield Circle,Šventoji,,98044,Lithuania,10/22/1951,641,baguette,1/20/2020,5231.69
641,Merilee,Kondrat,mkondraths@squidoo.com,573-318-0838,76224 Sunfield Hill,Annecy,Rhône-Alpes,74041 CEDEX,France,7/11/1986,555,baguette,12/30/2020,4012.48
642,Leila,Mathissen,lmathissenht@wikimedia.org,757-640-6174,3 Loeprich Place,Virginia Beach,Virginia,23459,United States,12/20/1995,772,croissant,4/30/2021,5236.86
643,Shae,Mucklestone,smucklestonehu@soundcloud.com,165-486-1197,7809 Dahle Way,Hongyuan,,,China,9/9/1964,901,macaron,2/29/2020,4388.53
644,Fifi,Petrasch,fpetraschhv@bloomberg.com,360-165-3748,644 Merrick Way,Severnyy,,141707,Russia,1/4/1914,575,croissant,11/14/2021,239.81
645,Maureen,Darben,mdarbenhw@ox.ac.uk,223-687-5501,85 Thompson Plaza,Forssa,,30421,Finland,5/19/1940,434,baguette,1/5/2020,8711.94
646,Jody,Fleischer,jfleischerhx@scribd.com,298-555-0063,2 Main Street,São João de Caparica,Setúbal,2825-453,Portugal,9/23/1952,619,croissant,9/30/2020,8037.97
647,Sheryl,Charte,schartehy@squarespace.com,706-932-6465,1136 Esch Avenue,Chengxiang,,,China,7/20/1924,773,macaron,12/5/2020,2299.43
648,Madelon,Cecely,mcecelyhz@npr.org,834-798-9123,3976 Grim Way,Rauco,,,Chile,4/18/1911,919,macaron,9/29/2021,442.39
649,Donal,Churm,dchurmi0@huffingtonpost.com,405-337-7806,15513 Mesta Court,Can-asujan,,8715,Philippines,8/12/1944,805,croissant,11/19/2020,6687.21
650,Anton,Brammer,abrammeri1@wix.com,972-879-5205,25 Duke Parkway,Capayán,,4726,Argentina,8/21/1980,198,macaron,5/11/2021,3721.45
651,Ruthie,Gumn,rgumni2@tinypic.com,176-565-2376,9271 Sloan Hill,Chornyanka,,,Ukraine,2/8/1903,70,croissant,2/22/2021,4431.8
652,Poppy,Vautrey,pvautreyi3@chronoengine.com,972-716-3514,87456 New Castle Lane,Pochinok,,216486,Russia,10/13/1909,105,baguette,11/18/2021,4627.08
653,Selby,Alekhov,salekhovi4@pagesperso-orange.fr,878-668-8365,83749 Mccormick Plaza,Rouyuan,,,China,10/1/1978,159,croissant,5/13/2021,997.34
654,Bowie,Havenhand,bhavenhandi5@usgs.gov,285-726-7016,88325 Hoffman Place,Krasyliv,,,Ukraine,11/3/1944,771,croissant,11/20/2021,8918.42
655,Dicky,Rapi,drapii6@slate.com,698-417-6381,6614 Fremont Terrace,Lushnjë,,,Albania,10/6/2002,761,baguette,7/12/2020,9627.57
656,Westbrooke,Oganesian,woganesiani7@com.com,849-510-0293,19941 Hudson Center,Nioro du Rip,,,Senegal,12/9/1926,956,baguette,1/1/2020,8763.45
657,Gav,Upstell,gupstelli8@webnode.com,534-808-5545,80272 Pennsylvania Street,Jequitinhonha,,39960-000,Brazil,12/29/1957,231,macaron,9/11/2020,7083.8
658,Steffie,Nunson,snunsoni9@ovh.net,805-948-9527,722 Blackbird Park,Mineiros,,75830-000,Brazil,6/19/1985,203,baguette,2/25/2020,8006.74
659,Noach,Grane,ngraneia@latimes.com,610-788-1135,6014 Pleasure Drive,Wang Saphung,,42130,Thailand,11/4/1978,344,baguette,4/26/2020,6338.4
660,Virgie,Bolgar,vbolgarib@rakuten.co.jp,432-685-2839,7 Laurel Road,Wojnicz,,32-830,Poland,12/29/1988,345,croissant,1/8/2020,2682.38
